unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-05T00:00:00Z,yesterday,,daily average withdrawals,2001-09-06,51.947,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-06T00:00:00Z,yesterday,,daily average withdrawals,2001-09-07,48.922,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-07T00:00:00Z,yesterday,,daily average withdrawals,2001-09-08,48.934,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-08T00:00:00Z,yesterday,,daily average withdrawals,2001-09-09,48.878,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-09T00:00:00Z,yesterday,,daily average withdrawals,2001-09-10,49.215,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-10T00:00:00Z,yesterday,,daily average withdrawals,2001-09-11,48.435,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-11T00:00:00Z,yesterday,,daily average withdrawals,2001-09-12,52.829,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-12T00:00:00Z,yesterday,,daily average withdrawals,2001-09-13,51.359,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-13T00:00:00Z,yesterday,,daily average withdrawals,2001-09-14,52.285,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-14T00:00:00Z,yesterday,,daily average withdrawals,2001-09-15,52.603,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-15T00:00:00Z,yesterday,,daily average withdrawals,2001-09-16,52.664,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-16T00:00:00Z,yesterday,,daily average withdrawals,2001-09-17,47.768,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-17T00:00:00Z,yesterday,,daily average withdrawals,2001-09-18,50.17,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-18T00:00:00Z,yesterday,,daily average withdrawals,2001-09-19,48.753,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-19T00:00:00Z,yesterday,,daily average withdrawals,2001-09-20,43.855,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-20T00:00:00Z,yesterday,,daily average withdrawals,2001-09-21,47.254,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-21T00:00:00Z,yesterday,,daily average withdrawals,2001-09-22,46.932,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-22T00:00:00Z,yesterday,,daily average withdrawals,2001-09-23,48.556,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-23T00:00:00Z,yesterday,,daily average withdrawals,2001-09-24,49.74,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-24T00:00:00Z,yesterday,,daily average withdrawals,2001-09-25,45.55,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-25T00:00:00Z,yesterday,,daily average withdrawals,2001-09-26,32.755,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-26T00:00:00Z,yesterday,,daily average withdrawals,2001-09-27,33.955,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-27T00:00:00Z,yesterday,,daily average withdrawals,2001-09-28,34.519,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-28T00:00:00Z,yesterday,,daily average withdrawals,2001-09-29,34.955,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-29T00:00:00Z,yesterday,,daily average withdrawals,2001-09-30,34.222,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-09-30T00:00:00Z,yesterday,,daily average withdrawals,2001-10-01,34.378,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-01T00:00:00Z,yesterday,,daily average withdrawals,2001-10-02,34.908,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-02T00:00:00Z,yesterday,,daily average withdrawals,2001-10-03,34.328,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-03T00:00:00Z,yesterday,,daily average withdrawals,2001-10-04,34.482,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-04T00:00:00Z,yesterday,,daily average withdrawals,2001-10-05,45.043,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-05T00:00:00Z,yesterday,,daily average withdrawals,2001-10-06,50.961,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-06T00:00:00Z,yesterday,,daily average withdrawals,2001-10-07,52.812,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-07T00:00:00Z,yesterday,,daily average withdrawals,2001-10-08,52.433,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-08T00:00:00Z,yesterday,,daily average withdrawals,2001-10-09,49.343,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-09T00:00:00Z,yesterday,,daily average withdrawals,2001-10-10,49.132,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-10T00:00:00Z,yesterday,,daily average withdrawals,2001-10-11,49.419,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-11T00:00:00Z,yesterday,,daily average withdrawals,2001-10-12,48.46,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-12T00:00:00Z,yesterday,,daily average withdrawals,2001-10-13,48.03,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-13T00:00:00Z,yesterday,,daily average withdrawals,2001-10-14,48.423,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-14T00:00:00Z,yesterday,,daily average withdrawals,2001-10-15,48.018,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-15T00:00:00Z,yesterday,,daily average withdrawals,2001-10-16,44.165,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-16T00:00:00Z,yesterday,,daily average withdrawals,2001-10-17,47.884,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-17T00:00:00Z,yesterday,,daily average withdrawals,2001-10-18,45.651,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-18T00:00:00Z,yesterday,,daily average withdrawals,2001-10-19,48.029,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-19T00:00:00Z,yesterday,,daily average withdrawals,2001-10-20,47.644,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-20T00:00:00Z,yesterday,,daily average withdrawals,2001-10-21,48.167,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-21T00:00:00Z,yesterday,,daily average withdrawals,2001-10-22,48.008,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-22T00:00:00Z,yesterday,,daily average withdrawals,2001-10-23,39.033,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-23T00:00:00Z,yesterday,,daily average withdrawals,2001-10-24,36.853,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-24T00:00:00Z,yesterday,,daily average withdrawals,2001-10-25,40.117,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-25T00:00:00Z,yesterday,,daily average withdrawals,2001-10-26,47.614,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-26T00:00:00Z,yesterday,,daily average withdrawals,2001-10-27,46.903,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-27T00:00:00Z,yesterday,,daily average withdrawals,2001-10-28,47.495,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-28T00:00:00Z,yesterday,,daily average withdrawals,2001-10-29,49.532,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-29T00:00:00Z,yesterday,,daily average withdrawals,2001-10-30,41.705,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-30T00:00:00Z,yesterday,,daily average withdrawals,2001-10-31,47.923,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-10-31T00:00:00Z,yesterday,,daily average withdrawals,2001-11-01,47.296,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-01T00:00:00Z,yesterday,,daily average withdrawals,2001-11-02,47.239,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-02T00:00:00Z,yesterday,,daily average withdrawals,2001-11-03,46.799,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-03T00:00:00Z,yesterday,,daily average withdrawals,2001-11-04,50.336,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-04T00:00:00Z,yesterday,,daily average withdrawals,2001-11-05,47.86,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-05T00:00:00Z,yesterday,,daily average withdrawals,2001-11-06,41.273,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-06T00:00:00Z,yesterday,,daily average withdrawals,2001-11-07,42.186,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-07T00:00:00Z,yesterday,,daily average withdrawals,2001-11-08,47.234,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-08T00:00:00Z,yesterday,,daily average withdrawals,2001-11-09,46.854,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-09T00:00:00Z,yesterday,,daily average withdrawals,2001-11-10,46.886,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-10T00:00:00Z,yesterday,,daily average withdrawals,2001-11-11,46.803,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-11T00:00:00Z,yesterday,,daily average withdrawals,2001-11-12,46.277,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-12T00:00:00Z,yesterday,,daily average withdrawals,2001-11-13,43.895,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-13T00:00:00Z,yesterday,,daily average withdrawals,2001-11-14,45.726,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-14T00:00:00Z,yesterday,,daily average withdrawals,2001-11-15,46.375,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-15T00:00:00Z,yesterday,,daily average withdrawals,2001-11-16,45.311,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-16T00:00:00Z,yesterday,,daily average withdrawals,2001-11-17,46.047,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-17T00:00:00Z,yesterday,,daily average withdrawals,2001-11-18,45.864,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-18T00:00:00Z,yesterday,,daily average withdrawals,2001-11-19,46.708,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-19T00:00:00Z,yesterday,,daily average withdrawals,2001-11-20,41.025,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-20T00:00:00Z,yesterday,,daily average withdrawals,2001-11-21,46.56,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-21T00:00:00Z,yesterday,,daily average withdrawals,2001-11-22,45.637,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-22T00:00:00Z,yesterday,,daily average withdrawals,2001-11-23,45.556,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-23T00:00:00Z,yesterday,,daily average withdrawals,2001-11-24,46.067,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-24T00:00:00Z,yesterday,,daily average withdrawals,2001-11-25,46.538,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-25T00:00:00Z,yesterday,,daily average withdrawals,2001-11-26,45.462,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-26T00:00:00Z,yesterday,,daily average withdrawals,2001-11-27,41.358,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-27T00:00:00Z,yesterday,,daily average withdrawals,2001-11-28,40.526,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-28T00:00:00Z,yesterday,,daily average withdrawals,2001-11-29,34.427,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-29T00:00:00Z,yesterday,,daily average withdrawals,2001-11-30,46.444,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-11-30T00:00:00Z,yesterday,,daily average withdrawals,2001-12-01,47.103,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-01T00:00:00Z,yesterday,,daily average withdrawals,2001-12-02,36.258,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-02T00:00:00Z,yesterday,,daily average withdrawals,2001-12-03,34.904,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-03T00:00:00Z,yesterday,,daily average withdrawals,2001-12-04,36.435,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-04T00:00:00Z,yesterday,,daily average withdrawals,2001-12-05,43.317,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-05T00:00:00Z,yesterday,,daily average withdrawals,2001-12-06,43.532,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-06T00:00:00Z,yesterday,,daily average withdrawals,2001-12-07,42.444,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-07T00:00:00Z,yesterday,,daily average withdrawals,2001-12-08,43.043,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-08T00:00:00Z,yesterday,,daily average withdrawals,2001-12-09,43.685,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-09T00:00:00Z,yesterday,,daily average withdrawals,2001-12-10,43.837,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-10T00:00:00Z,yesterday,,daily average withdrawals,2001-12-11,41.722,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-11T00:00:00Z,yesterday,,daily average withdrawals,2001-12-12,43.291,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-12T00:00:00Z,yesterday,,daily average withdrawals,2001-12-13,43.388,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-13T00:00:00Z,yesterday,,daily average withdrawals,2001-12-14,43.414,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-14T00:00:00Z,yesterday,,daily average withdrawals,2001-12-15,42.807,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-15T00:00:00Z,yesterday,,daily average withdrawals,2001-12-16,44.048,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-16T00:00:00Z,yesterday,,daily average withdrawals,2001-12-17,43.925,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-17T00:00:00Z,yesterday,,daily average withdrawals,2001-12-18,40,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-18T00:00:00Z,yesterday,,daily average withdrawals,2001-12-19,41.687,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-19T00:00:00Z,yesterday,,daily average withdrawals,2001-12-20,43.375,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-20T00:00:00Z,yesterday,,daily average withdrawals,2001-12-21,42.772,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-21T00:00:00Z,yesterday,,daily average withdrawals,2001-12-22,41.379,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-22T00:00:00Z,yesterday,,daily average withdrawals,2001-12-23,43.198,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-23T00:00:00Z,yesterday,,daily average withdrawals,2001-12-24,43.812,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-24T00:00:00Z,yesterday,,daily average withdrawals,2001-12-25,37.595,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-25T00:00:00Z,yesterday,,daily average withdrawals,2001-12-26,35.19,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-26T00:00:00Z,yesterday,,daily average withdrawals,2001-12-27,38.55,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-27T00:00:00Z,yesterday,,daily average withdrawals,2001-12-28,43.113,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-28T00:00:00Z,yesterday,,daily average withdrawals,2001-12-29,43.84,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-29T00:00:00Z,yesterday,,daily average withdrawals,2001-12-30,44.348,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-30T00:00:00Z,yesterday,,daily average withdrawals,2001-12-31,44.059,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2001-12-31T00:00:00Z,yesterday,,daily average withdrawals,2002-01-01,41.666,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-01T00:00:00Z,yesterday,,daily average withdrawals,2002-01-02,43.41,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-02T00:00:00Z,yesterday,,daily average withdrawals,2002-01-03,40.684,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-03T00:00:00Z,yesterday,,daily average withdrawals,2002-01-04,45.598,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-04T00:00:00Z,yesterday,,daily average withdrawals,2002-01-05,46.298,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-05T00:00:00Z,yesterday,,daily average withdrawals,2002-01-06,46.397,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-06T00:00:00Z,yesterday,,daily average withdrawals,2002-01-07,45.749,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-07T00:00:00Z,yesterday,,daily average withdrawals,2002-01-08,42.939,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-08T00:00:00Z,yesterday,,daily average withdrawals,2002-01-09,46.446,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-09T00:00:00Z,yesterday,,daily average withdrawals,2002-01-10,39.608,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-10T00:00:00Z,yesterday,,daily average withdrawals,2002-01-11,33.831,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-11T00:00:00Z,yesterday,,daily average withdrawals,2002-01-12,41.226,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-12T00:00:00Z,yesterday,,daily average withdrawals,2002-01-13,46.126,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-13T00:00:00Z,yesterday,,daily average withdrawals,2002-01-14,46.042,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-14T00:00:00Z,yesterday,,daily average withdrawals,2002-01-15,42.915,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-15T00:00:00Z,yesterday,,daily average withdrawals,2002-01-16,46.459,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-16T00:00:00Z,yesterday,,daily average withdrawals,2002-01-17,40.582,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-17T00:00:00Z,yesterday,,daily average withdrawals,2002-01-18,34.081,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-18T00:00:00Z,yesterday,,daily average withdrawals,2002-01-19,39.373,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-19T00:00:00Z,yesterday,,daily average withdrawals,2002-01-20,44.263,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-20T00:00:00Z,yesterday,,daily average withdrawals,2002-01-21,45.59,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-21T00:00:00Z,yesterday,,daily average withdrawals,2002-01-22,43.038,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-22T00:00:00Z,yesterday,,daily average withdrawals,2002-01-23,45.44,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-23T00:00:00Z,yesterday,,daily average withdrawals,2002-01-24,44.792,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-24T00:00:00Z,yesterday,,daily average withdrawals,2002-01-25,46.318,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-25T00:00:00Z,yesterday,,daily average withdrawals,2002-01-26,50.172,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-26T00:00:00Z,yesterday,,daily average withdrawals,2002-01-27,49.838,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-27T00:00:00Z,yesterday,,daily average withdrawals,2002-01-28,50.914,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-28T00:00:00Z,yesterday,,daily average withdrawals,2002-01-29,38.407,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-29T00:00:00Z,yesterday,,daily average withdrawals,2002-01-30,33.693,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-30T00:00:00Z,yesterday,,daily average withdrawals,2002-01-31,38.257,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-01-31T00:00:00Z,yesterday,,daily average withdrawals,2002-02-01,47.355,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-01T00:00:00Z,yesterday,,daily average withdrawals,2002-02-02,43.795,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-02T00:00:00Z,yesterday,,daily average withdrawals,2002-02-03,44.033,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-03T00:00:00Z,yesterday,,daily average withdrawals,2002-02-04,43.933,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-04T00:00:00Z,yesterday,,daily average withdrawals,2002-02-05,34.893,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-05T00:00:00Z,yesterday,,daily average withdrawals,2002-02-06,34.472,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-06T00:00:00Z,yesterday,,daily average withdrawals,2002-02-07,41.996,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-07T00:00:00Z,yesterday,,daily average withdrawals,2002-02-08,45.557,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-08T00:00:00Z,yesterday,,daily average withdrawals,2002-02-09,45.271,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-09T00:00:00Z,yesterday,,daily average withdrawals,2002-02-10,44.487,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-10T00:00:00Z,yesterday,,daily average withdrawals,2002-02-11,45.261,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2002-02-11T00:00:00Z,yesterday,,daily average withdrawals,2002-02-12,39.194,MGD,
