unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-07-28T00:00:00Z,yesterday,,daily average withdrawals,2007-07-29,53.959,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-07-29T00:00:00Z,yesterday,,daily average withdrawals,2007-07-30,54.22,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-07-30T00:00:00Z,yesterday,,daily average withdrawals,2007-07-31,51.807,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-07-31T00:00:00Z,yesterday,,daily average withdrawals,2007-08-01,51.947,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-01T00:00:00Z,yesterday,,daily average withdrawals,2007-08-02,58.154,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-02T00:00:00Z,yesterday,,daily average withdrawals,2007-08-03,60.696,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-03T00:00:00Z,yesterday,,daily average withdrawals,2007-08-04,59.663,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-04T00:00:00Z,yesterday,,daily average withdrawals,2007-08-05,59.171,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-05T00:00:00Z,yesterday,,daily average withdrawals,2007-08-06,60.607,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-06T00:00:00Z,yesterday,,daily average withdrawals,2007-08-07,52.494,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-07T00:00:00Z,yesterday,,daily average withdrawals,2007-08-08,59.243,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-08T00:00:00Z,yesterday,,daily average withdrawals,2007-08-09,64.998,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-09T00:00:00Z,yesterday,,daily average withdrawals,2007-08-10,63.473,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-10T00:00:00Z,yesterday,,daily average withdrawals,2007-08-11,55.899,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-11T00:00:00Z,yesterday,,daily average withdrawals,2007-08-12,56.901,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-12T00:00:00Z,yesterday,,daily average withdrawals,2007-08-13,56.923,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-13T00:00:00Z,yesterday,,daily average withdrawals,2007-08-14,60.906,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-14T00:00:00Z,yesterday,,daily average withdrawals,2007-08-15,63.156,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-15T00:00:00Z,yesterday,,daily average withdrawals,2007-08-16,45.457,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-16T00:00:00Z,yesterday,,daily average withdrawals,2007-08-17,60.942,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-17T00:00:00Z,yesterday,,daily average withdrawals,2007-08-18,63.24,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-18T00:00:00Z,yesterday,,daily average withdrawals,2007-08-19,63.365,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-19T00:00:00Z,yesterday,,daily average withdrawals,2007-08-20,62.171,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-20T00:00:00Z,yesterday,,daily average withdrawals,2007-08-21,62.898,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-21T00:00:00Z,yesterday,,daily average withdrawals,2007-08-22,60.75,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-22T00:00:00Z,yesterday,,daily average withdrawals,2007-08-23,55.871,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-23T00:00:00Z,yesterday,,daily average withdrawals,2007-08-24,54.302,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-24T00:00:00Z,yesterday,,daily average withdrawals,2007-08-25,60.692,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-25T00:00:00Z,yesterday,,daily average withdrawals,2007-08-26,64.523,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-26T00:00:00Z,yesterday,,daily average withdrawals,2007-08-27,64.099,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-27T00:00:00Z,yesterday,,daily average withdrawals,2007-08-28,64.672,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-28T00:00:00Z,yesterday,,daily average withdrawals,2007-08-29,63.614,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-29T00:00:00Z,yesterday,,daily average withdrawals,2007-08-30,57.831,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-30T00:00:00Z,yesterday,,daily average withdrawals,2007-08-31,64.162,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-08-31T00:00:00Z,yesterday,,daily average withdrawals,2007-09-01,63.371,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-01T00:00:00Z,yesterday,,daily average withdrawals,2007-09-02,64.148,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-02T00:00:00Z,yesterday,,daily average withdrawals,2007-09-03,62.946,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-03T00:00:00Z,yesterday,,daily average withdrawals,2007-09-04,61.959,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-04T00:00:00Z,yesterday,,daily average withdrawals,2007-09-05,62.774,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-05T00:00:00Z,yesterday,,daily average withdrawals,2007-09-06,61.974,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-06T00:00:00Z,yesterday,,daily average withdrawals,2007-09-07,61.195,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-07T00:00:00Z,yesterday,,daily average withdrawals,2007-09-08,61.448,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-08T00:00:00Z,yesterday,,daily average withdrawals,2007-09-09,61.344,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-09T00:00:00Z,yesterday,,daily average withdrawals,2007-09-10,59.678,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-10T00:00:00Z,yesterday,,daily average withdrawals,2007-09-11,17.395,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-11T00:00:00Z,yesterday,,daily average withdrawals,2007-09-12,0,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-12T00:00:00Z,yesterday,,daily average withdrawals,2007-09-13,8.449,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-13T00:00:00Z,yesterday,,daily average withdrawals,2007-09-14,19.732,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-14T00:00:00Z,yesterday,,daily average withdrawals,2007-09-15,23.738,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-15T00:00:00Z,yesterday,,daily average withdrawals,2007-09-16,22.748,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-16T00:00:00Z,yesterday,,daily average withdrawals,2007-09-17,22.724,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-17T00:00:00Z,yesterday,,daily average withdrawals,2007-09-18,22.993,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-18T00:00:00Z,yesterday,,daily average withdrawals,2007-09-19,22.522,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-19T00:00:00Z,yesterday,,daily average withdrawals,2007-09-20,24.274,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-20T00:00:00Z,yesterday,,daily average withdrawals,2007-09-21,22.137,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-21T00:00:00Z,yesterday,,daily average withdrawals,2007-09-22,23.102,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-22T00:00:00Z,yesterday,,daily average withdrawals,2007-09-23,23.597,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-23T00:00:00Z,yesterday,,daily average withdrawals,2007-09-24,22.972,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-24T00:00:00Z,yesterday,,daily average withdrawals,2007-09-25,22.675,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-25T00:00:00Z,yesterday,,daily average withdrawals,2007-09-26,13.465,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-26T00:00:00Z,yesterday,,daily average withdrawals,2007-09-27,13.152,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-27T00:00:00Z,yesterday,,daily average withdrawals,2007-09-28,12.909,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-28T00:00:00Z,yesterday,,daily average withdrawals,2007-09-29,18.209,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-29T00:00:00Z,yesterday,,daily average withdrawals,2007-09-30,22.865,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-09-30T00:00:00Z,yesterday,,daily average withdrawals,2007-10-01,24.095,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-01T00:00:00Z,yesterday,,daily average withdrawals,2007-10-02,14.633,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-02T00:00:00Z,yesterday,,daily average withdrawals,2007-10-03,14.238,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-03T00:00:00Z,yesterday,,daily average withdrawals,2007-10-04,12.827,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-04T00:00:00Z,yesterday,,daily average withdrawals,2007-10-05,15.007,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-05T00:00:00Z,yesterday,,daily average withdrawals,2007-10-06,14.365,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-06T00:00:00Z,yesterday,,daily average withdrawals,2007-10-07,23.104,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-07T00:00:00Z,yesterday,,daily average withdrawals,2007-10-08,22.979,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-08T00:00:00Z,yesterday,,daily average withdrawals,2007-10-09,23.835,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-09T00:00:00Z,yesterday,,daily average withdrawals,2007-10-10,14.146,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-10T00:00:00Z,yesterday,,daily average withdrawals,2007-10-11,14.678,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-11T00:00:00Z,yesterday,,daily average withdrawals,2007-10-12,13.924,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-12T00:00:00Z,yesterday,,daily average withdrawals,2007-10-13,12.717,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-13T00:00:00Z,yesterday,,daily average withdrawals,2007-10-14,23.813,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-14T00:00:00Z,yesterday,,daily average withdrawals,2007-10-15,23.698,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-15T00:00:00Z,yesterday,,daily average withdrawals,2007-10-16,21.065,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-16T00:00:00Z,yesterday,,daily average withdrawals,2007-10-17,12.729,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-17T00:00:00Z,yesterday,,daily average withdrawals,2007-10-18,13.946,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-18T00:00:00Z,yesterday,,daily average withdrawals,2007-10-19,15.924,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-19T00:00:00Z,yesterday,,daily average withdrawals,2007-10-20,23.034,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-20T00:00:00Z,yesterday,,daily average withdrawals,2007-10-21,22.708,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-21T00:00:00Z,yesterday,,daily average withdrawals,2007-10-22,23.153,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-22T00:00:00Z,yesterday,,daily average withdrawals,2007-10-23,22.55,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-23T00:00:00Z,yesterday,,daily average withdrawals,2007-10-24,12.694,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-24T00:00:00Z,yesterday,,daily average withdrawals,2007-10-25,14.021,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-25T00:00:00Z,yesterday,,daily average withdrawals,2007-10-26,13.385,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-26T00:00:00Z,yesterday,,daily average withdrawals,2007-10-27,14.112,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-27T00:00:00Z,yesterday,,daily average withdrawals,2007-10-28,23.827,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-28T00:00:00Z,yesterday,,daily average withdrawals,2007-10-29,24.001,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-29T00:00:00Z,yesterday,,daily average withdrawals,2007-10-30,12.764,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-30T00:00:00Z,yesterday,,daily average withdrawals,2007-10-31,13.58,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-10-31T00:00:00Z,yesterday,,daily average withdrawals,2007-11-01,13.927,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-01T00:00:00Z,yesterday,,daily average withdrawals,2007-11-02,15.472,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-02T00:00:00Z,yesterday,,daily average withdrawals,2007-11-03,16.19,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-03T00:00:00Z,yesterday,,daily average withdrawals,2007-11-04,16.048,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-04T00:00:00Z,yesterday,,daily average withdrawals,2007-11-05,24.048,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-05T00:00:00Z,yesterday,,daily average withdrawals,2007-11-06,13.25,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-06T00:00:00Z,yesterday,,daily average withdrawals,2007-11-07,18.793,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-07T00:00:00Z,yesterday,,daily average withdrawals,2007-11-08,13.076,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-08T00:00:00Z,yesterday,,daily average withdrawals,2007-11-09,14.572,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-09T00:00:00Z,yesterday,,daily average withdrawals,2007-11-10,15.411,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-10T00:00:00Z,yesterday,,daily average withdrawals,2007-11-11,22.954,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-11T00:00:00Z,yesterday,,daily average withdrawals,2007-11-12,23.653,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-12T00:00:00Z,yesterday,,daily average withdrawals,2007-11-13,22.76,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-13T00:00:00Z,yesterday,,daily average withdrawals,2007-11-14,13.685,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-14T00:00:00Z,yesterday,,daily average withdrawals,2007-11-15,13.683,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-15T00:00:00Z,yesterday,,daily average withdrawals,2007-11-16,13.703,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-16T00:00:00Z,yesterday,,daily average withdrawals,2007-11-17,13.264,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-17T00:00:00Z,yesterday,,daily average withdrawals,2007-11-18,15.487,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-18T00:00:00Z,yesterday,,daily average withdrawals,2007-11-19,22.374,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-19T00:00:00Z,yesterday,,daily average withdrawals,2007-11-20,13.484,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-20T00:00:00Z,yesterday,,daily average withdrawals,2007-11-21,13.276,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-21T00:00:00Z,yesterday,,daily average withdrawals,2007-11-22,12.311,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-22T00:00:00Z,yesterday,,daily average withdrawals,2007-11-23,22.377,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-23T00:00:00Z,yesterday,,daily average withdrawals,2007-11-24,22.623,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-24T00:00:00Z,yesterday,,daily average withdrawals,2007-11-25,22.52,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-25T00:00:00Z,yesterday,,daily average withdrawals,2007-11-26,22.069,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-26T00:00:00Z,yesterday,,daily average withdrawals,2007-11-27,13.622,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-27T00:00:00Z,yesterday,,daily average withdrawals,2007-11-28,13.193,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-28T00:00:00Z,yesterday,,daily average withdrawals,2007-11-29,13.464,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-29T00:00:00Z,yesterday,,daily average withdrawals,2007-11-30,13.478,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-11-30T00:00:00Z,yesterday,,daily average withdrawals,2007-12-01,14.967,MGD,
WSSC Patuxent Reservoirs daily average withdrawals,WSSC,Patuxent Reservoirs,2007-12-01T00:00:00Z,yesterday,,daily average withdrawals,2007-12-02,21.949,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-01T00:00:00Z,yesterday,,daily average withdrawals,2007-07-02,109.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-02T00:00:00Z,yesterday,,daily average withdrawals,2007-07-03,115.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-03T00:00:00Z,yesterday,,daily average withdrawals,2007-07-04,114.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-04T00:00:00Z,yesterday,,daily average withdrawals,2007-07-05,113.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-05T00:00:00Z,yesterday,,daily average withdrawals,2007-07-06,97.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-06T00:00:00Z,yesterday,,daily average withdrawals,2007-07-07,103.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-07T00:00:00Z,yesterday,,daily average withdrawals,2007-07-08,113.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-08T00:00:00Z,yesterday,,daily average withdrawals,2007-07-09,126.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-09T00:00:00Z,yesterday,,daily average withdrawals,2007-07-10,131.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-10T00:00:00Z,yesterday,,daily average withdrawals,2007-07-11,116.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-11T00:00:00Z,yesterday,,daily average withdrawals,2007-07-12,121.1,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-12T00:00:00Z,yesterday,,daily average withdrawals,2007-07-13,118.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-13T00:00:00Z,yesterday,,daily average withdrawals,2007-07-14,129.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-14T00:00:00Z,yesterday,,daily average withdrawals,2007-07-15,115,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-15T00:00:00Z,yesterday,,daily average withdrawals,2007-07-16,123.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-16T00:00:00Z,yesterday,,daily average withdrawals,2007-07-17,114.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-17T00:00:00Z,yesterday,,daily average withdrawals,2007-07-18,119.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-18T00:00:00Z,yesterday,,daily average withdrawals,2007-07-19,127.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-19T00:00:00Z,yesterday,,daily average withdrawals,2007-07-20,112.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-20T00:00:00Z,yesterday,,daily average withdrawals,2007-07-21,117.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-21T00:00:00Z,yesterday,,daily average withdrawals,2007-07-22,126.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-22T00:00:00Z,yesterday,,daily average withdrawals,2007-07-23,129.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-23T00:00:00Z,yesterday,,daily average withdrawals,2007-07-24,128.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-24T00:00:00Z,yesterday,,daily average withdrawals,2007-07-25,118.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-25T00:00:00Z,yesterday,,daily average withdrawals,2007-07-26,136.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-26T00:00:00Z,yesterday,,daily average withdrawals,2007-07-27,130.4,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-27T00:00:00Z,yesterday,,daily average withdrawals,2007-07-28,128.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-28T00:00:00Z,yesterday,,daily average withdrawals,2007-07-29,100.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-29T00:00:00Z,yesterday,,daily average withdrawals,2007-07-30,104.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-30T00:00:00Z,yesterday,,daily average withdrawals,2007-07-31,91.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-07-31T00:00:00Z,yesterday,,daily average withdrawals,2007-08-01,102.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-01T00:00:00Z,yesterday,,daily average withdrawals,2007-08-02,132.7,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-02T00:00:00Z,yesterday,,daily average withdrawals,2007-08-03,142.5,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-03T00:00:00Z,yesterday,,daily average withdrawals,2007-08-04,139.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-04T00:00:00Z,yesterday,,daily average withdrawals,2007-08-05,141.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-05T00:00:00Z,yesterday,,daily average withdrawals,2007-08-06,137.6,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-06T00:00:00Z,yesterday,,daily average withdrawals,2007-08-07,114.2,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-07T00:00:00Z,yesterday,,daily average withdrawals,2007-08-08,131.3,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-08T00:00:00Z,yesterday,,daily average withdrawals,2007-08-09,139.8,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-09T00:00:00Z,yesterday,,daily average withdrawals,2007-08-10,123.9,MGD,
FW Potomac River daily average withdrawals,FW,Potomac River,2007-08-10T00:00:00Z,yesterday,,daily average withdrawals,2007-08-11,110.4,MGD,
